fechaHora,direccionViento,direccionRacha,velocidadViento,velocidadRacha,temperatura,humedadRelativa,presionBar,lluvia,radiacionSolar,idEstacion
05/04/23 18:20:00,162.0,157.0,13.6,19.2,12.1,18,649.5,0,114,ISI
05/04/23 18:10:00,161.0,159.0,13.9,20.8,12.5,17,649.4,0,165,ISI
05/04/23 18:00:00,157.0,161.0,13.1,19.3,12.6,14,649.3,0,210,ISI
05/04/23 17:50:00,159.0,156.0,13.6,20.2,12.6,14,649.2,0,160,ISI
05/04/23 17:40:00,163.0,152.0,12.1,18.6,13.2,14,649.1,0,157,ISI
05/04/23 17:30:00,165.0,158.0,13.0,22.9,13.0,14,649.2,0,305,ISI
05/04/23 17:20:00,166.0,160.0,13.7,21.0,12.6,15,649.1,0,221,ISI
05/04/23 17:10:00,158.0,144.0,12.1,18.4,12.3,14,649.2,0,182,ISI
05/04/23 17:00:00,159.0,156.0,12.0,19.1,12.5,15,649.2,0,128,ISI
05/04/23 16:50:00,168.0,174.0,12.5,18.8,12.7,15,649.2,0,168,ISI
05/04/23 16:40:00,157.0,152.0,13.2,17.9,12.8,15,649.2,0,163,ISI
05/04/23 16:30:00,152.0,142.0,12.1,17.6,13.0,15,649.3,0,178,ISI
05/04/23 16:20:00,160.0,153.0,11.7,17.1,13.3,15,649.3,0,178,ISI
